id;Beheizt;Addresse;Ortsteil;Ort;PLZ;Gebäudetyp;Tabula-Klasse;Baualtersklasse;Primärenergieträger;Spezifischer Wärmebedarf (kWh/m²a);Wärmebedarf (kWh/Jahr);Raumwärmebedarf (kWh/Jahr);Strombedarf (kWh/Jahr);CO₂ Emission Wärme (t/Jahr);Heizungsanlagenalter (Jahr);Heizleistung (kW);Holzverbrauch (kWh/Jahr);Holzpellets (kWh/Jahr);Holzhackschnitzel (kWh/Jahr);Gasverbrauch (kWh/Jahr);Ölverbrauch (kWh/Jahr);Bezug von Wärmenetz (kWh/Jahr);Strombedarf Heizen (kWh/Jahr);Solarthermie Potenzial (kWh/Jahr);Geothermiepotenzial (kWh/Jahr);Primäres Heizsystem;Sanierungspotenzial Klasse;Wärmebedarfsreduktion;Endenergiebedarf (kWh/Jahr);Vorlauftemperatur für Raumheizung;Anzahl der möglichen Bohrlöcher;Abwärmepotenzial (kWh/Jahr);Temperaturbereich (Abwärme) (°C);PV-Potenzial (kWh/Jahr);Eigentum nach Verwaltungsebene;Landnutzung;Wirtschaftszweig;Bewohner;Anzahl der Wohnungen;Anzahl der Wohnungen Kategorie;Subtyp Wohnen;Industriename;Wärmebedarfstyp (ohne Prozesswärme);Elektroheizungstyp;Holzofen vorhanden;Kältebedarf (kWh/Jahr);BHKW vorhanden;Leistung BHKW (kW);Ist Abwärmequelle;Datenquelle Abwärme;Aufwand zur Bereitstellung von Abwärme;Anschluss an Wärmenetz;Interesse an Wärmenetz;Aufwand zum Anschluss an Wärmenetz;Ist Wärmequelle;Ist direkter möglicher Wärmenetz-Anschlussnehmer;Ökonomischer Sektor;Warmwasserbedarf (kWh/Jahr);Prozesswärmebedarf (kWh/Jahr);Heizlast (kW);GEG-Effizienzklasse;Datenquelle
243694699;True;Maischeweg 5;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1984 - 1994);1979 - 1990;Erdgasnetz;114;16349,389222194584;13226,65588075542;4050,0;4,3066683804805255;;;;;;19938,27953926169;;;;7754,0;0,0;Gaskessel;Mittel;7216,483846977975;19938,27953926169;65,0;0;;;8529,0;;;Wohngebäude;3;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;3122,7333414391655;0,0;9,082994012330325;E;greenventory
243694700;True;Sportplatzstraße 26;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (vor 1860);Vor 1919;Stromnetz;251;24640,07674537126;19933,822087005352;3440,0;2,0665870818698475;;;;;;;;;7948,411853345568;9342,0;41636,309436881915;Elektrische Luftwärmepumpe;Hoch;16814,576702838127;7948,411853345568;90,0;3;;;10276,0;;;Wohngebäude;2;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;Wärmepumpe;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;4706,254658365911;0,0;13,688931525206256;C;greenventory
243694701;True;Sportplatzstraße 24;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1984 - 1994);1991 - 2000;Stromnetz;114;13402,229562482833;10842,403716048613;3440,0;0,8498974844501309;;;;;;;;;3268,83647865435;10314,0;43200,76671273088;Elektrische Erdwärmepumpe;Mittel;5915,632188868136;3268,83647865435;55,0;4;;;11346,0;;;Wohngebäude;2;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;Wärmepumpe;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;2559,825846434221;0,0;7,445683090268241;A+;greenventory
243694702;True;Im Leimenbosch 20;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (2002 - 2009);2001 - 2010;Erdgasnetz;86;16857,3845981521;13637,62413990505;4940,0;4,440481796586408;;;;;;20557,78609530744;;;;10221,0;10800,19167818272;Gaskessel;Mittel;5866,070782913826;20557,78609530744;55,0;1;;;11243,0;;;Wohngebäude;4;2;1-2;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;3219,7604582470512;0,0;9,365213665640056;D;greenventory
243694703;True;Sportplatzstraße 22;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1969 - 1978);1949 - 1978;Stromnetz;145;24593,79245966726;19896,378099870813;4050,0;2,062705174036609;;;;;;;;;7933,481438602342;9471,0;12902,358137666331;Elektrische Luftwärmepumpe;Mittel;12497,441507956499;7933,481438602342;80,0;1;;;10418,0;;;Wohngebäude;3;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;Wärmepumpe;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;4697,414359796447;0,0;13,663218033148478;A;greenventory
243694704;True;Sportplatzstraße 20;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (nach 2015);2011 - 2019;Erdgasnetz;65;15104,938547256424;12219,895284730448;4940,0;3,978861861228522;;;;;;18420,65676494686;;;;11832,0;30080,446641861712;Gaskessel;Mittel;6105,936654788562;18420,65676494686;35,0;3;;;13015,0;;;Wohngebäude;4;2;1-2;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;2885,0432625259773;0,0;9,15450821045844;C;greenventory
243694705;True;Sportplatzstraße 18;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1995 - 2001);1991 - 2000;Erdgasnetz;98;14947,031905742913;12092,148811746018;4050,0;3,937266941024963;;;;;;18228,087689930384;;;;8033,0;21600,38335636544;Gaskessel;Mittel;5483,280420868165;18228,087689930384;55,0;2;;;8836,0;;;Wohngebäude;3;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;2854,8830939968966;0,0;8,303906614301619;D;greenventory
243694706;True;Sportplatzstraße 16;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1984 - 1994);1991 - 2000;Erdgasnetz;114;18381,13287502337;14870,336495893907;4050,0;4,841859391469571;;;;;;22416,015701248012;;;;8488,0;21600,38335636544;Gaskessel;Mittel;8113,278525517708;22416,015701248012;55,0;2;;;9336,0;;;Wohngebäude;3;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;3510,7963791294637;0,0;10,211740486124095;E;greenventory
243694707;True;Sportplatzstraße 21a;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1949 - 1957);1949 - 1978;Heizöl;165;26629,19628649522;21543,01979577463;4050,0;8,639694795174005;;;;;;;29587,995873883574;;;8951,0;38707,07441299899;Ölkessel;Mittel;14035,030039296671;29587,995873883574;80,0;3;;;9846,0;;;Wohngebäude;3;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;5086,176490720587;0,0;14,793997936941787;F;greenventory
243694708;True;Waldhornstraße 17;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (nach 2015);2011 - 2019;Heizöl;65;9889,896075871418;8000,925925379978;4050,0;3,2087218379493936;;;;;;;10988,77341763491;;;7747,0;0,0;Ölkessel;Mittel;3997,8367851540324;10988,77341763491;35,0;0;;;8521,0;;;Wohngebäude;3;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;1888,970150491441;0,0;5,993876409619041;B;greenventory
243694709;True;Waldhornstraße 15;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1995 - 2001);1991 - 2000;Stromnetz;98;22402,829627954907;18123,88916901552;4940,0;1,8789470010542826;;;;;;;;;7226,719234824163;12040,0;0,0;Elektrische Luftwärmepumpe;Mittel;8218,420743707164;7226,719234824163;55,0;0;;;13244,0;;;Wohngebäude;4;2;1-2;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;Wärmepumpe;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;4278,940458939387;0,0;12,446016459974949;A;greenventory
243694710;True;Waldhornstraße 13;Elgersweier;Offenburg;77656;Büro und Verwaltung;;2011 - 2019;Erdgasnetz;64;14355,235820160082;13493,921670950476;10662,0;3,781379191651924;;;;;;17506,385146536686;;;;11486,0;0,0;Gaskessel;Mittel;5311,437253459229;17506,385146536686;35,0;0;;;12635,0;;;Büro (Unternehmen);;;Unbekannt;;;Privatgebäude - Geringer Wärmebedarf;;False;8690,089557399546;False;;;;;False;False;;False;True;GHD, Verkehr & Sonstige;717,7617910080041;143,5523582016008;8,444256364800047;;greenventory
243694711;True;Sportplatzstraße 14;Elgersweier;Offenburg;77656;Wohngebäude;Mehrfamilienhaus (1995 - 2001);1991 - 2000;Erdgasnetz;84;22213,598793247194;17970,801423736983;6175,0;5,851386999196822;;;;;;27089,754625911213;;;;13844,0;32400,575034548157;Gaskessel;Mittel;11105,497356196995;27089,754625911213;55,0;3;;;15229,0;;;Wohngebäude;5;4;2-8;Mehrfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;4242,797369510215;0,0;12,340888218470663;D;greenventory
243694712;True;Waldhornstraße 16/a/b/c/d/e;Elgersweier;Offenburg;77656;Wohngebäude;Apartmentblock (1958 - 1968);1949 - 1978;Erdgasnetz;96;171291,61509177383;138574,91660924503;40755,0;45,12071812173555;;;;;;208892,21352655347;;;;54922,0;10550,990055702989;Gaskessel;Mittel;107790,11564220069;208892,21352655347;65,0;1;;;60414,0;;;Wohngebäude;33;27;20-40;Appartementblock;;Privatgebäude - Mittlerer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;32716,698482528802;0,0;95,1620083843188;D;greenventory
243694713;True;Sportplatzstraße 12;Elgersweier;Offenburg;77656;Wohngebäude;Mehrfamilienhaus (1969 - 1978);1949 - 1978;Heizöl;118;47554,79854304798;38471,83202132582;9880,0;15,42889019396668;;;;;;;52838,66504783109;;;15998,0;36674,009991317726;Ölkessel;Mittel;27828,84557222047;52838,66504783109;65,0;3;;;17598,0;;;Wohngebäude;8;6;2-8;Mehrfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;9082,966521722165;0,0;26,419332523915546;E;greenventory
243694714;True;Felix-Kempf-Straße 3;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (2010 - 2015);2011 - 2019;Erdgasnetz;86;14587,73774467758;11801,479835444165;4050,0;3,8426236010370216;;;;;;17789,9240788751;;;;8707,0;0,0;Gaskessel;Mittel;7302,235768475402;17789,9240788751;35,0;0;;;9577,0;;;Wohngebäude;3;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;2786,257909233418;0,0;8,104298747043101;D;greenventory
243694715;True;Felix-Kempf-Straße 5;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1995 - 2001);1991 - 2000;Stromnetz;98;19339,77606820169;15645,878839175168;4940,0;1,6220457347523995;;;;;;;;;6238,637441355383;10394,0;10071,600708918795;Elektrische Luftwärmepumpe;Mittel;7094,747380448187;6238,637441355383;55,0;1;;;11433,0;;;Wohngebäude;4;2;1-2;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;Wärmepumpe;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;3693,897229026523;0,0;10,744320037889826;A;greenventory
243694716;True;Hebelstraße 18c;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (vor 1860);Vor 1919;Erdgasnetz;251;33920,964701969606;27442,060443893413;4050,0;8,935278506860286;;;;;;41367,03012435318;;;;7716,0;0,0;Gaskessel;Hoch;23147,925581144074;41367,03012435318;90,0;0;;;8488,0;;;Wohngebäude;3;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;6478,904258076195;0,0;18,844980389983114;H;greenventory
243694717;True;Hebelstraße 18b;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (vor 1860);Vor 1919;Erdgasnetz;251;41491,47015390305;33566,59935450757;4050,0;10,929460430784218;;;;;;50599,35384622323;;;;9438,0;0,0;Gaskessel;Hoch;28314,096365279394;50599,35384622323;90,0;0;;;10382,0;;;Wohngebäude;3;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;7924,870799395483;0,0;23,050816752168362;H;greenventory
243694718;True;Maischeweg 2;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1984 - 1994);1979 - 1990;Heizöl;114;19039,52665923203;15402,977067318712;4050,0;6,177268649439725;;;;;;;21155,02962136892;;;9029,0;11901,817468252772;Ölkessel;Mittel;8403,888042737013;21155,02962136892;65,0;1;;;9932,0;;;Wohngebäude;3;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;3636,5495919133177;0,0;10,57751481068446;D;greenventory
243694719;True;Hebelstraße 18a;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (vor 1860);Vor 1919;Heizöl;251;35609,51225960989;28808,0954180244;4050,0;11,553308422006763;;;;;;;39566,12473289987;;;8100,0;0,0;Ölkessel;Hoch;24300,203340573786;39566,12473289987;90,0;0;;;8910,0;;;Wohngebäude;3;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;6801,416841585488;0,0;19,783062366449936;H;greenventory
243694720;True;Hebelstraße 18;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (vor 1860);Vor 1919;Erdgasnetz;252;35543,967898248695;28755,070029683196;4050,0;9,362801300026486;;;;;;43346,302314937435;;;;8086,0;0,0;Gaskessel;Hoch;24255,475367404895;43346,302314937435;90,0;0;;;8894,0;;;Wohngebäude;3;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;6788,897868565501;0,0;19,746648832360385;H;greenventory
243694721;True;Hebelstraße 16;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1949 - 1957);1949 - 1978;Heizöl;165;28080,212540578537;22716,89194532804;4050,0;9,110468957609925;;;;;;;31200,236156198374;;;9439,0;0,0;Ölkessel;Mittel;14799,794266292703;31200,236156198374;80,0;0;;;10382,0;;;Wohngebäude;3;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;5363,3205952505;0,0;15,600118078099188;F;greenventory
243694722;True;Waldhornstraße 11;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1995 - 2001);1991 - 2000;Erdgasnetz;98;18543,827960248556;15001,956819841083;4940,0;4,884715657821571;;;;;;22614,424341766535;;;;9966,0;10800,19167818272;Gaskessel;Mittel;6802,7558530406895;22614,424341766535;55,0;1;;;10963,0;;;Wohngebäude;4;2;1-2;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;3541,8711404074743;0,0;10,30212664458253;D;greenventory
243694723;True;Maischeweg 9;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1984 - 1994);1979 - 1990;Erdgasnetz;114;17174,13767395413;13893,877378228892;4050,0;4,523919192163527;;;;;;20944,070334090404;;;;8145,0;34766,896508205464;Gaskessel;Mittel;7580,52092500308;20944,070334090404;65,0;3;;;8959,0;;;Wohngebäude;3;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;3280,260295725239;0,0;9,541187596641183;E;greenventory
243694724;True;Maischeweg 1;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (2002 - 2009);2001 - 2010;Erdgasnetz;86;11734,724231761198;9493,39190349481;4050,0;3,091098090317584;;;;;;14310,639307025853;;;;7115,0;0,0;Gaskessel;Mittel;4083,475853604901;14310,639307025853;55,0;0;;;7826,0;;;Wohngebäude;3;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;2241,3323282663887;0,0;6,519291239867332;D;greenventory
243694725;True;Maischeweg 3;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (2002 - 2009);2001 - 2010;Erdgasnetz;85;11781,96957641878;9531,613387322794;4050,0;3,103543205495679;;;;;;14368,255580998513;;;;7143,0;0,0;Gaskessel;Mittel;4099,916395393033;14368,255580998513;55,0;0;;;7858,0;;;Wohngebäude;3;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;2250,356189095987;0,0;6,5455386535659885;D;greenventory
243694726;True;;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (vor 1860);Vor 1919;Erdgasnetz;250;12491,002405166817;10105,220945779956;2050,0;3,290312828678089;;;;;;15232,929762398559;;;;7104,0;0,0;Gaskessel;Hoch;8523,955513915684;15232,929762398559;90,0;0;;;7814,0;;;Wohngebäude;1;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;False;Privates Wohnen;2385,781459386862;0,0;6,9394457806482315;H;greenventory
243694727;True;Hebelstraße 14;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1919 - 1948);1919 - 1948;Heizöl;179;37378,58121452928;30239,272202554188;4940,0;12,1272730162695;;;;;;;41531,75690503253;;;11758,0;26436,266174770324;Ölkessel;Mittel;23143,394138377775;41531,75690503253;80,0;2;;;12934,0;;;Wohngebäude;4;2;1-2;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;7139,309011975092;0,0;20,765878452516265;F;greenventory
243694728;True;Sportplatzstraße 10;Elgersweier;Offenburg;77656;Wohngebäude;Mehrfamilienhaus (1958 - 1968);1949 - 1978;Heizöl;126;35252,57422986992;28519,332551964766;6175,0;11,437501861246684;;;;;;;39169,52692207769;;;15519,0;23177,93100547031;Ölkessel;Mittel;22541,47923564768;39169,52692207769;65,0;2;;;17071,0;;;Wohngebäude;5;4;2-8;Mehrfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;6733,241677905155;0,0;19,584763461038843;E;greenventory
243694729;True;Sportplatzstraße 17;Elgersweier;Offenburg;77656;Wohngebäude;Mehrfamilienhaus (1969 - 1978);1949 - 1978;Stromnetz;118;49480,63684649277;40029,835208812656;9880,0;4,149988896802619;;;;;;;;;15961,495756933153;16646,0;11588,965502735155;Elektrische Luftwärmepumpe;Mittel;28955,837135335125;15961,495756933153;65,0;1;;;18310,0;;;Wohngebäude;8;6;2-8;Mehrfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;Wärmepumpe;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;9450,80163768012;0,0;27,489242692495985;A;greenventory
243694730;True;Sportplatzstraße 8;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1984 - 1994);1979 - 1990;Heizöl;114;25242,28321145008;20421,007118063117;4940,0;8,18971855304825;;;;;;;28046,981346055647;;;11971,0;34766,896508205464;Ölkessel;Mittel;11141,732977338794;28046,981346055647;65,0;3;;;13168,0;;;Wohngebäude;4;2;1-2;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;4821,276093386966;0,0;14,023490673027823;D;greenventory
243694731;True;Sportplatzstraße 13;Elgersweier;Offenburg;77656;Wohngebäude;Mehrfamilienhaus (1995 - 2001);1991 - 2000;Erdgasnetz;85;22671,197196450903;18340,99853192878;6175,0;5,971925115162677;;;;;;27647,80145908647;;;;10092,0;10800,19167818272;Gaskessel;Mittel;11334,26973586758;27647,80145908647;55,0;1;;;11102,0;;;Wohngebäude;5;4;2-8;Mehrfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;4330,198664522122;0,0;12,595109553583836;D;greenventory
243694732;True;Sportplatzstraße 6;Elgersweier;Offenburg;77656;Wohngebäude;Mehrfamilienhaus (1958 - 1968);1949 - 1978;Erdgasnetz;126;37593,980493284165;30413,53021906689;7410,0;9,902804617743147;;;;;;45846,31767473679;;;;16550,0;46355,86201094062;Gaskessel;Mittel;24038,63970752742;45846,31767473679;65,0;4;;;18205,0;;;Wohngebäude;6;4;2-8;Mehrfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;7180,450274217275;0,0;20,885544718491204;E;greenventory
243694733;True;Sportplatzstraße 11;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1979 - 1983);1979 - 1990;Erdgasnetz;141;22771,200711461486;18421,901375572343;4050,0;5,998267504482539;;;;;;27769,756965196935;;;;8677,0;38707,07441299899;Gaskessel;Mittel;13991,2694429933;27769,756965196935;80,0;3;;;9545,0;;;Wohngebäude;3;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;4349,299335889144;0,0;12,650667061923048;F;greenventory
243694734;True;Sportplatzstraße 7;Elgersweier;Offenburg;77656;Wohngebäude;Mehrfamilienhaus (1919 - 1948);1919 - 1948;Heizöl;133;38057,59439353589;30788,593864370534;6175,0;12,347575069902755;;;;;;;42286,215992817655;;;16182,0;34766,896508205464;Ölkessel;Mittel;22315,393603168202;42286,215992817655;65,0;3;;;17800,0;;;Wohngebäude;5;4;2-8;Mehrfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;7269,000529165355;0,0;21,143107996408826;E;greenventory
243694735;True;Maischeweg 10, 12;Elgersweier;Offenburg;77656;Wohngebäude;Mehrfamilienhaus (1969 - 1978);1949 - 1978;Erdgasnetz;118;30354,31533202398;24556,641103607402;6175,0;7,99577086794778;;;;;;37017,45772198046;;;;14296,0;11588,965502735155;Gaskessel;Mittel;17763,203287691555;37017,45772198046;65,0;1;;;15726,0;;;Wohngebäude;5;4;2-8;Mehrfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;5797,67422841658;0,0;16,8635085177911;E;greenventory
243694736;True;Maischeweg 6, 8;Elgersweier;Offenburg;77656;Wohngebäude;Mehrfamilienhaus (1995 - 2001);1991 - 2000;Heizöl;84;22895,532543259942;18522,485827497294;6175,0;7,42832833625767;;;;;;;25439,480603622156;;;14269,0;10800,19167818272;Ölkessel;Mittel;11446,424259953368;25439,480603622156;55,0;1;;;15696,0;;;Wohngebäude;5;4;2-8;Mehrfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;4373,046715762649;0,0;12,719740301811079;C;greenventory
243694737;True;Sportplatzstraße 5;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (2002 - 2009);2001 - 2010;Holzpellets;86;20376,004086107063;16484,187305660616;4940,0;0,43149185123520845;;;;23971,769513067135;;;;;;12354,0;0,0;Pelletheizung;Mittel;7090,487942901171;23971,769513067135;55,0;0;;;13589,0;;;Wohngebäude;4;2;1-2;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;3891,8167804464492;0,0;11,32000227005948;D;greenventory
243694738;True;Grabenweg 8;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1958 - 1968);1949 - 1978;Erdgasnetz;161;33713,27799867113;27274,04190092495;4940,0;8,88057078989386;;;;;;41113,753656916015;;;;11694,0;0,0;Gaskessel;Mittel;15380,933715829298;41113,753656916015;80,0;0;;;12864,0;;;Wohngebäude;4;2;1-2;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;6439,236097746187;0,0;18,72959888815063;F;greenventory
243694739;True;Sportplatzstraße 3;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1969 - 1978);1949 - 1978;Holzpellets;145;21971,249533573067;17774,74087266061;4050,0;0,4652735195344885;;;;25848,52886302714;;;;;;8461,0;12902,358137666331;Pelletheizung;Mittel;11164,785030728883;25848,52886302714;80,0;1;;;9307,0;;;Wohngebäude;3;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;4196,5086609124555;0,0;12,206249740873925;F;greenventory
243694740;True;Waldhornstraße 10;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1995 - 2001);1991 - 2000;Erdgasnetz;98;16591,588174260614;13422,594832976838;4050,0;4,370467128829626;;;;;;20233,64411495197;;;;8917,0;0,0;Gaskessel;Mittel;6086,581681281907;20233,64411495197;55,0;0;;;9809,0;;;Wohngebäude;3;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;3168,993341283777;0,0;9,217548985700342;D;greenventory
243694741;True;Sportplatzstraße 15;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1995 - 2001);1991 - 2000;Erdgasnetz;98;10565,165222448883;8547,218664961147;3440,0;2,783019131767023;;;;;;12884,347832254736;;;;9464,0;10800,19167818272;Gaskessel;Mittel;3875,8038366956853;12884,347832254736;55,0;1;;;10410,0;;;Wohngebäude;2;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;2017,9465574877365;0,0;5,869536234693824;D;greenventory
243694742;True;Hebelstraße 12;Elgersweier;Offenburg;77656;Kunst, Unterhaltung, Erholung;;1949 - 1978;Erdgasnetz;140;249765,48581348508;179831,14978570925;74047,0;65,7918840679424;;;;;;304592,05587010377;;;;98887,0;34766,896508205464;Gaskessel;Mittel;92413,22975098947;304592,05587010377;65,0;3;;;108776,0;;;Freizeiteinrichtung (gelegentliche Nutzung);;;Unbekannt;;;Privatgebäude - Mittlerer Wärmebedarf;;False;68195,97183381108;False;;;;;False;False;;False;True;GHD, Verkehr & Sonstige;34967,16801388792;34967,16801388792;138,75860322971394;;greenventory
243694743;True;Grabenweg 6;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1949 - 1957);1949 - 1978;Erdgasnetz;165;28360,060170005552;22943,288677534492;4050,0;7,470454874050243;;;;;;34585,43923171409;;;;9533,0;12902,358137666331;Gaskessel;Mittel;14947,289137830601;34585,43923171409;80,0;1;;;10486,0;;;Wohngebäude;3;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;5416,771492471061;0,0;15,755588983336418;G;greenventory
